LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1995,34.05676792,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1996,34.03231267,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1997,34.73996804,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1998,35.21860974,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1999,35.77038014,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2000,35.97424735,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2001,35.33760589,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2002,35.52760796,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2003,35.53922815,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2004,35.70324037,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2005,35.78573059,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2006,36.14003569,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2007,36.46851491,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2008,37.76111142,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2009,39.0320794,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2010,39.99588018,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2011,39.88955755,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2012,39.17966044,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2013,39.13140465,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2014,39.60757445,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2015,39.73064042,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2016,39.23772717,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2017,39.05115935,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2018,39.27517863,
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2019,40.16957308,E
ESP,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2020,41.97980512,E
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1970,56.26864461,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1971,56.83608251,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1972,56.99754574,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1973,56.7277464,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1974,58.07077852,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1975,60.66082035,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1976,61.29957137,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1977,61.41752315,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1978,61.50163543,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1979,61.52970944,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1980,62.01729464,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1981,62.28486399,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1982,62.27460612,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1983,61.63597765,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1984,60.90606687,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1985,60.27008598,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1986,58.67944095,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1987,58.30088778,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1988,57.01362075,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1989,56.17673964,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1990,56.61029843,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1991,56.94578425,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1992,56.80223551,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1993,57.15474202,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1994,56.83695516,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1995,57.04905107,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1996,57.26481875,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1997,56.85892392,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1998,56.41804324,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1999,56.92908705,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2000,56.66008968,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2001,56.75013873,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2002,57.17819636,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2003,57.28975595,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2004,56.83876061,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2005,56.94284985,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2006,56.93759429,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2007,56.23666077,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2008,56.3470093,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2009,57.88225654,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2010,57.86059551,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2011,57.82423619,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2012,58.24889019,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2013,58.39799225,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2014,58.46219704,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2015,58.01477637,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2016,58.25785386,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2017,58.63955792,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2018,58.59504132,
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2019,57.29446187,E
FRA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2020,58.15495708,E
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1995,0.568429643,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1996,0.559862092,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1997,0.609215936,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1998,0.626653039,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1999,0.601735392,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2000,0.589485694,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2001,0.575011187,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2002,0.547519769,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2003,0.519589,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2004,0.515363534,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2005,0.500834925,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2006,0.487485748,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2007,0.477830067,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2008,0.452299736,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2009,0.459460403,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2010,0.512238211,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2011,0.519669183,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2012,0.47113954,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2013,0.482600638,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2014,0.491622418,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2015,0.508856182,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2016,0.510939083,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2017,0.512827817,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2018,0.508715858,
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2019,0.464163774,E
ESP,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2020,0.490859967,E
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1995,6.410596236,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1996,6.475379318,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1997,5.402090415,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1998,5.298238387,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1999,5.179147312,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2000,4.581496035,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2001,4.099260172,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2002,4.644299273,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2003,4.10153546,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2004,3.807128211,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2005,3.520259171,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2006,3.297916534,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2007,3.084369559,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2008,2.903791539,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2009,3.254175573,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2010,3.732037949,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2011,4.041120213,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2012,4.00607968,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2013,3.754392719,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2014,3.326515861,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2015,3.237176354,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2016,2.76993069,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2017,2.438157536,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2018,2.560838014,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2019,2.483141266,
ISL,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2020,2.807634026,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1995,54.13826445,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1996,53.78605987,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1997,53.31258865,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1998,52.87272983,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1999,53.34171907,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2000,53.32911181,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2001,52.88741158,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2002,52.92504226,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2003,52.85048347,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2004,52.20085999,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2005,52.12113254,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2006,51.76101649,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2007,51.33230691,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2008,52.11230841,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2009,53.71294713,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2010,53.24686081,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2011,53.00262598,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2012,53.33979472,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2013,53.33556127,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2014,53.25234257,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2015,52.85090513,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2016,52.97631842,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2017,52.99172892,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2018,53.35938462,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2019,53.4940732,
EA,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2020,54.75503288,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1970,1.295628662,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1971,1.165606172,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1972,0.9993533,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1973,0.957913876,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1974,0.922436625,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1975,0.920056843,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1976,0.893637969,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1977,0.893505477,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1978,0.880416971,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1979,0.849803779,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1980,0.787860898,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1981,0.761139644,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1982,0.716669721,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1983,0.711801687,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1984,0.686202562,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1985,0.692423949,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1986,0.742211271,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1987,0.756857661,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1988,0.764567803,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1989,0.732924578,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1990,0.679901564,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1991,0.626842974,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1992,0.60703836,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1993,0.586380329,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1994,0.609503604,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1995,0.611697319,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1996,0.583369489,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1997,0.540842988,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1998,0.561533978,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1999,0.540731494,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2000,0.458992323,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2001,0.429188276,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2002,0.435217242,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2003,0.41331753,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2004,0.373679145,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2005,0.350585323,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2006,0.342747512,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2007,0.35190298,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2008,0.336097283,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2009,0.375705168,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2010,0.394665068,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2011,0.392581074,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2012,0.384547017,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2013,0.387764381,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2014,0.406327052,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2015,0.439677757,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2016,0.473229414,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2017,0.47996208,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2018,0.47353445,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2019,0.506122403,
NOR,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2020,0.563651443,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1973,52.66800706,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1974,55.82995792,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1975,52.50784286,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1976,51.70048472,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1977,53.52401733,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1978,54.9702256,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1979,55.67940046,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1980,54.4573621,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1981,54.88184326,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1982,54.26097407,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1983,48.0092054,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1984,47.51652187,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1985,50.93537422,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1986,51.57955392,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1987,55.18641464,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1988,55.83753897,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1989,52.98475989,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1990,51.6682106,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1991,54.71508071,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1992,54.61658131,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1993,53.57366697,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1994,52.34891918,E
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1995,59.56795578,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1996,61.69687418,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1997,56.05979375,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1998,57.24394731,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,1999,60.48362615,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2000,60.74003567,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2001,58.15772677,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2002,58.5690767,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2003,60.96986432,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2004,60.8367285,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2005,63.37713145,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2006,64.36749294,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2007,64.17791736,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2008,56.70757518,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2009,50.02390922,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2010,51.09579434,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2011,53.43153316,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2012,54.61185579,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2013,55.21925974,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2014,55.56883869,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2015,55.70105371,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2016,57.49532761,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2017,60.68812088,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2018,61.98901937,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2019,58.91155384,
ISL,COMPEMPLOYEEACTY,TOT,PC_GVA,A,2020,59.93890976,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1995,39.19568463,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1996,39.54359885,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1997,39.36634465,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1998,40.6681486,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,1999,40.0075618,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2000,40.28795966,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2001,42.41510762,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2002,43.67658035,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2003,43.14149903,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2004,43.05837266,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2005,43.15684238,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2006,41.19879962,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2007,41.25211678,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2008,41.68593285,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2009,43.98632452,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2010,42.33990989,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2011,43.67999498,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2012,43.56854485,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2013,43.54164337,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2014,43.6432326,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2015,42.41398214,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2016,42.49321915,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2017,44.18005606,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2018,45.76025007,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2019,46.6019587,
LUX,COMPEMPLOYEEACTY,SERV,PC_GVA,A,2020,46.57534031,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1995,2.351922686,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1996,2.177729049,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1997,2.116359885,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1998,1.95203393,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,1999,1.729295829,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2000,1.67724123,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2001,1.618472577,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2002,1.491236341,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2003,1.335249731,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2004,1.284136358,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2005,1.201147118,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2006,1.125290703,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2007,1.140666197,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2008,1.138158448,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2009,1.142550925,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2010,1.117613603,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2011,1.179885713,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2012,1.282777857,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2013,1.304078797,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2014,1.252285811,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2015,1.205835181,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2016,1.156199998,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2017,1.144262713,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2018,1.052595331,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2019,1.01668368,
HUN,COMPEMPLOYEEACTY,AGR,PC_GVA,A,2020,1.036276889,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1976,25.24346558,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1977,25.56495625,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1978,26.1173608,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1979,25.10814958,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1980,25.12978069,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1981,24.85721977,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1982,23.43291899,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1983,22.320001,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1984,22.09276262,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1985,21.65503186,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1986,21.42043554,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1987,21.1107032,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1988,20.77511055,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1989,20.58273676,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1990,20.53255088,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1991,20.69312813,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1992,20.55222235,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1993,20.31705707,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1994,20.00358187,E
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1995,19.33348961,
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1996,18.7138543,
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1997,18.31623378,
AUT,COMPEMPLOYEEACTY,INDUSTRY,PC_GVA,A,1998,18.1557334,
